ZONE I = 21,J = 21,F=POINT
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
0	1	0
1	1	0
0	1	0
0	0	0
